"launch_date","agency_type","mission","dodge"
1984-02-05,"state","PARCAE 7",0.638083539204672
1984-12-04,"state","KH11-6 KENNAN",0.817460038000718
1984-12-12,"state","NOAA F",0.0296363981906325
1984-12-22,"state","DSP 6R",0.612928793067113
1984-04-14,"state","DSP 12",0.745782265206799
1984-04-17,"state","GAMBIT-3 Mission 4354",0.76569218467921
1984-06-13,"state","Navstar GPS SVN 9",0.16464985976927
1984-06-25,"state","HEXAGON SV-19",0.53917766851373
1984-08-28,"state","SDS 5",0.765533274505287
1984-09-08,"state","Navstar GPS SVN 10",0.748492046957836
1985-02-08,"state","SDS 6",0.0992482227738947
1985-03-13,"state","Geosat",0.091160828480497
1985-10-09,"state","Navstar GPS SVN 11",0.756907035829499
1986-02-09,"state","PARCAE 8",0.720802471507341
1986-09-17,"state","NOAA G",0.0537785657215863
1987-02-12,"state","QUASAR 7?",0.829097456298769
1987-05-15,"state","PARCAE 9",0.877455398906022
1987-06-20,"state","DMSP Block 5D-2 S-9",0.797909946879372
1987-10-26,"state","Improved CRYSTAL 2102",0.747732695192099
1987-11-29,"state","DSP 5R",0.415649415459484
1988-02-03,"state","DMSP Block 5D-2 S-8",0.455518243601546
1988-09-02,"state","VORTEX 5",0.467620701529086
1988-09-05,"state","P-11 No. 5103",0.0209548510611057
1988-09-24,"state","NOAA H",0.42497271974571
1988-11-06,"state","Improved CRYSTAL 2103",0.648807737510651
1989-05-10,"state","VORTEX 6",0.51369742793031
1989-06-14,"state","DSP 14",0.426940469071269
1989-09-04,"state","DSCS II E-15",0.998139147646725
1989-09-06,"state","P-11 No. 5104",0.256688796915114
1990-04-11,"state","POGS",0.376515412703156
1990-06-08,"state","SLDCOM 1/INTRUDER 1",0.670572044560686
1990-11-13,"state","DSP 15",0.802834803471342
1991-03-08,"state","LACROSSE 2",0.498881214298308
1991-11-08,"state","SLDCOM 2/INTRUDER 2",0.550428441958502
1992-04-25,"state","P-11 No. 5105",0.349283716641366
1994-02-07,"state","Milstar DFS-1",0.383089729119092
1962-04-26,"state","GRAB SV5",0.793269503628835
1962-12-17,"state","Midas ETS-III F1",0.549020663835108
1963-04-05,"state","Transit VA-2",0.72429502941668
1963-09-27,"state","P35-5",0.459186800057068
1964-06-25,"state","AFCRL B",0.83324133255519
1964-10-07,"state","GAMBIT SV 961",0.600299304816872
1965-01-21,"state","OV1-1",0.0575990579091012
1965-05-28,"state","OV1-3",0.201882141875103
1965-07-12,"state","GAMBIT SV 970",0.380627321312204
1967-01-31,"state","ATCOS 1",0.762548701837659
1967-05-30,"state","ESRO 2A",0.200534754665568
1968-08-16,"state","UVR",0.0180602436885238
1975-04-13,"state","P72-2",0.954565110383555
1975-12-06,"state","DAD-A",0.39801167557016
1978-03-25,"state","DSCS II C-9",0.969944972079247
1981-12-19,"state","Navstar GPS SVN 7",0.382394921733066
1985-08-28,"state","Improved CRYSTAL 2101?",0.793844658881426
1986-04-18,"state","HEXAGON SV-20",0.200850279070437
1990-12-01,"state","DMSP Block 5D-2 S-10",0.0401469166390598
1991-05-14,"state","NOAA D",0.51840608404018
1991-11-28,"state","DMSP Block 5D-2 S-12",0.501426695846021
1993-08-09,"state","NOAA I",0.831246313638985
1994-08-29,"state","DMSP Block 5D-2 S-11",0.555048583308235
1995-03-24,"state","DMSP Block 5D-2 S-13",0.481458723777905
1995-12-05,"state","Improved CRYSTAL 2105",0.767721331911162
1996-05-12,"state","SLDCOM 4/INTRUDER 4",0.869202238041908
1996-12-20,"state","Improved CRYSTAL 2106",0.283460868289694
1997-04-04,"state","DMSP Block 5D-2 S-14",0.95521387970075
1997-10-24,"state","LACROSSE 3",0.150798154296353
1997-08-21,"private","Iridium SV026",0.837040339130908
1997-08-25,"private","Advanced Composition Exp",0.374701566295698
1997-09-27,"private","Iridium SV019",0.520276814932004
1997-11-06,"private","Navstar GPS SVN 38",0.112255178159103
1997-11-09,"private","Iridium SV043",0.974758762400597
1997-12-20,"private","Iridium SV045",0.95993218687363
1998-01-10,"private","Skynet 4D",0.109075735323131
1998-02-14,"private","Globalstar FM1",0.275543878087774
1998-02-18,"private","Iridium SV052",0.198562359903008
1998-03-30,"private","Iridium SV055",0.41574533469975
1998-04-24,"private","Globalstar M014",0.712298973230645
2000-03-25,"private","IMAGE",0.121967849088833
2000-05-11,"private","Navstar GPS SVN 51",0.124606632394716
2000-07-16,"private","Navstar GPS SVN 44",0.915069887181744
2000-08-23,"private","DM-F3",0.605835055466741
2000-11-10,"private","Navstar GPS SVN 41",0.374189712572843
2000-11-21,"private","Earth Orbiter 1",0.973957369104028
2001-01-30,"private","Navstar GPS SVN 54",0.27929954836145
2001-04-07,"private","2001 Mars Odyssey",0.696706225862727
2001-05-18,"private","GeoLITE",0.841310412390158
2001-06-30,"private","Microwave Anisotropy Pro",0.0975867807865143
2001-08-08,"private","Genesis",0.252668223110959
2001-10-18,"private","QuickBird",0.600558903301135
2001-12-07,"private","Jason",0.290850981604308
2002-02-11,"private","Iridium SV091",0.101742945378646
2002-05-04,"private","EOS PM-1",0.623779562069103
2002-07-03,"private","Contour",0.531651431228966
2002-11-20,"private","Eutelsat W5",0.651733638253063
2003-01-13,"private","Icesat",0.134422551374882
2003-01-29,"private","Navstar GPS SVN 56",0.165673526935279
2003-03-11,"private","DSCS III A-3/IABS",0.583682989235967
2003-03-31,"private","Navstar GPS SVN 45",0.480744412867352
2003-06-10,"private","Mars Exploration Rover 2",0.761555848876014
2003-07-08,"private","Mars Exploration Rover 1",0.0399032605346292
2003-08-25,"private","SIRTF",0.461211295099929
2003-08-29,"private","DSCS III B-6/IABS",0.746456578373909
2003-12-21,"private","Navstar GPS SVN 47",0.889684749534354
2004-03-20,"private","Navstar GPS SVN 59",0.760957087855786
2004-04-20,"private","GP-B",0.729047859786078
2004-06-23,"private","Navstar GPS SVN 60",0.136760560795665
2004-07-15,"private","EOS Chem-1",0.0110539910383523
2004-08-03,"private","MESSENGER",0.308636519126594
2004-11-06,"private","Navstar GPS SVN 61",0.337131988024339
2004-11-20,"private","Swift GRB Explorer",0.608966924948618
2004-12-21,"private","HLV-OLDSP",0.0650322558358312
2005-01-12,"private","Deep Impact",0.0272156395949423
2005-05-20,"private","NOAA N",0.377275027800351
2005-09-26,"private","Navstar GPS SVN 53",0.408250769833103
2006-04-28,"private","Cloudsat",0.449744034325704
2006-05-24,"private","GOES N",0.896538443630561
2006-06-21,"private","MITEX OSC satellite",0.794128105742857
2006-06-28,"private","Adv TRUMPET 1",0.540815728483722
2006-09-25,"private","Navstar GPS SVN 52",0.0514100298751146
2006-10-26,"private","STEREO Ahead",0.415151573484764
2006-11-04,"private","DMSP Block 5D-3 S-17",0.562404493335634
2006-11-17,"private","Navstar GPS SVN 58",0.673241726821288
1970-04-24,"state","Dong Fang Hong",0.41942284675315
1971-03-03,"state","shijian",0.0392731465399265
1975-11-26,"state","FSW No. 2",0.162826573941857
1976-12-07,"state","FSW No. 3",0.571724867681041
1978-01-26,"state","FSW No. 4",0.441965016070753
1982-09-09,"state","FSW No. 5",0.896861678222194
1983-08-19,"state","FSW No. 6",0.557801575399935
1984-01-29,"state","STW-1",0.000520162982866168
1984-04-08,"state","STW",0.806407751515508
1984-09-12,"state","FSW No. 7",0.0703132934868336
1985-10-21,"state","FSW No. 8",0.818141625262797
1986-02-01,"state","DFH-2",0.248977451352403
1986-10-06,"state","FSW No. 9",0.218364441767335
1987-08-05,"state","FSW No. 10",0.799701339798048
1987-09-09,"state","FSW-1 No. 1",0.239307235460728
1988-12-22,"state","DFH 2A-2",0.647263729479164
1988-03-07,"state","DFH-2A",0.485873678466305
1988-08-05,"state","FSW-1 RV",0.796151648042724
1990-02-04,"state","DFH 2A",0.0846637329086661
1990-04-07,"state","Asiasat 1",0.511027127504349
1990-07-16,"state","BADR",0.331043185666203
1990-10-05,"state","FSW-1 No. 3",0.280590470181778
1991-12-28,"state","DFH 2A-4",0.46649560215883
1992-08-13,"state","Optus B1",0.174410468200222
1992-10-06,"state","Freja",0.925457898061723
1992-12-21,"state","Optus B2",0.0592616642825305
1993-10-08,"state","FSW-1 No. 5 (14)",0.748028513742611
1994-02-08,"state","shijian sihao",0.194772759685293
1994-07-21,"state","APSTAR 1",0.833876421907917
1994-08-27,"state","Optus B3",0.992467128206044
1994-11-29,"state","DFH-3",0.760763626312837
1995-11-28,"state","Asiasat 2",0.0798871666193008
1995-12-28,"state","Echostar 1",0.220896182814613
1996-07-03,"state","Apstar 1A",0.217671751976013
1996-08-18,"state","Zhongxing 7",0.54727831040509
1997-05-11,"state","DFH-3",0.0919037235435098
1997-06-10,"state","Feng Yun Er Jia",0.0613327876199037
1997-08-19,"state","Mabuhay",0.538497405359522
1997-09-01,"state","Iridium MFS 1",0.481858434155583
1997-10-16,"state","Apstar 2R",0.957532361382619
1997-12-08,"state","Iridium SV042",0.0475794598460197
1998-03-25,"state","Iridium SV051",0.644200489623472
1998-05-02,"state","Iridium SV069",0.839926918270066
1998-05-30,"state","Chinastar 1",0.886894810479134
1998-07-18,"state","xinnuo yihao",0.566867760848254
1998-08-19,"state","Iridium SV078",0.442900967085734
1998-12-19,"state","Iridium SV088?",0.98554968694225
1999-06-11,"state","Iridium SV092",0.329622718505561
1999-11-19,"state","Shenzhou 1 Fanhui Cang",0.281062601134181
2000-01-25,"state","Feng Huo 1",0.0532911838963628
2000-06-25,"state","Feng Yun Er Yi",0.59943372500129
2000-10-30,"state","yi ke beidou daohang s.w",0.639313489897177
2000-12-20,"state","er ke beidou daohang s.w",0.130773792043328
2001-01-09,"state","Shenzhou 2 Fanhui Cang",0.827970102196559
2002-03-25,"state","Shenzhou 3 Fanhui Cang",0.220259639900178
2002-12-29,"state","Shenzhou 4 Fanhui Cang",0.500550268683583
2003-05-24,"state","san ke beidou daohang s.",0.695702804718167
2003-10-15,"state","Shenzhou 5 Fanhui Cang",0.89544244389981
2003-11-14,"state","Shentong yi hao 01 xing",0.640351021895185
2003-12-29,"state","Double Star DSP-E",0.63762785657309
2004-04-18,"state","Shiyan 1",0.412632038583979
2004-07-25,"state","Double Star DSP-P",0.290782535681501
2004-08-29,"state","FSW-3?",0.953223826829344
2004-10-19,"state","FY-2 O4",0.213804885046557
2004-11-18,"state","Shiyan 2",0.155983560020104
2005-04-12,"state","Apstar 6",0.963962421286851
2005-08-02,"state","FSW-3?",0.309580301865935
2005-10-12,"state","Shenzhou 6 Fanhui Cang",0.0763972513377666
2006-09-09,"state","shijian bahao yuzhong we",0.409557127393782
2006-09-12,"state","Feng Huo 2?",0.69551373180002
2006-10-28,"state","xinnuo erhao",0.711507631000131
2006-12-08,"state","fengyun erhao D xing",0.573118032189086
2007-02-02,"state","di si ke beidou daohang",0.284528309246525
2007-04-11,"state","haiyang yihao B",0.969113055849448
2007-04-13,"state","yi ke beidou daohang wei",0.239779307506979
2007-05-13,"state","Nigcomsat 1",0.622965938644484
2007-05-31,"state","xinnuo sanhao",0.630358890863135
2007-07-05,"state","zhongxing liu B weixing",0.286486063385382
2007-10-24,"state","chang'e yihao weixing",0.490052775945514
2008-04-25,"state","tianlian yihao 01 xing",0.201709071174264
2008-06-09,"state","zhongxing jiuhao",0.966866277856752
2008-09-06,"state","huanjing jian zai A xing",0.228000970557332
2008-09-25,"state","shenzhou qihao fanhui ca",0.644396417075768
2008-10-29,"state","Venesat",0.284430713392794
2008-12-23,"state","fengyun erhao 06 xing",0.764772210735828
2009-04-14,"state","er ke beidou daohang wei",0.920825854176655
2009-04-22,"state","yaogan weixing liuhao",0.979852113872766
2009-08-31,"state","Palapa D",0.837557405000553
2009-11-12,"state","shijian shi yihao 01 xin",0.388699264032766
2010-01-16,"state","di san ke beidou daohang",0.401353826513514
2010-06-02,"state","di si ke beidou daohang",0.742431424790993
2010-07-31,"state","diwu ke beidou daohang w",0.641068660886958
2010-09-04,"state","zhongxing liu A weixing",0.708052234491333
2010-10-01,"state","chang'e erhao weixing",0.80646987282671
2010-10-31,"state","di liu ke beidou daohang",0.379541335860267
2010-11-24,"state","Shentong yi hao 02 xing",0.141138742445037
2010-12-17,"state","diqi ke beidou daohang w",0.92018706863746
2011-04-09,"state","diba ke beidou daohang w",0.900166388368234
2011-06-20,"state","zhongxing shi hao weixin",0.0857913005165756
2011-07-06,"state","shijian shi yihao 03 xin",0.959500625031069
2011-07-11,"state","tianlian yihao 02 xing",0.959348799427971
2011-07-26,"state","di jiu ke beidou daohang",0.793857602635399
2011-07-29,"state","shijian shi yihao 02 xin",0.92385197780095
2011-08-11,"state","Paksat 1R",0.333984634606168
2011-09-18,"state","Fenghuo 2",0.619499056134373
2011-09-29,"state","Tiangong 1",0.047090345993638
2011-10-07,"state","Eutelsat W3C",0.245553908403963
2011-10-31,"state","shenzhou ba fanhui cang",0.0624665718059987
2011-11-29,"state","yaogan weixing shisan ha",0.352781614521518
2011-12-01,"state","di shi ke beidou daohang",0.720545253250748
2011-12-19,"state","Nigcomsat 1R",0.96657595760189
2012-01-13,"state","fengyun erhao 07 xing",0.328350526047871
2012-02-24,"state","di shiyi ke beidou d.w.",0.617159753572196
2012-03-31,"state","Apstar7",0.903795691439882
2012-04-29,"state","di shier ke beidou-2 w.",0.834190499037504
2012-05-26,"state","Shentong-2?",0.601437796838582
2012-06-16,"state","shenzhou jiu fanhui cang",0.173643100773916
2012-07-25,"state","tianlian yihao 03 xing",0.381328206975013
2012-09-18,"state","14 ke beidou daohang wei",0.824919702950865
2012-10-14,"state","shi jian liuhao A weixin",0.415875714737922
2012-10-25,"state","di 16 ke beidou d.weixin",0.856768466997892
2012-11-18,"state","huan jing yihao C weixin",0.497634238097817
2012-11-27,"state","zhongxing shier hao weix",0.0828640859108418
2013-05-01,"state","ZX-11",0.547687930520624
2013-06-11,"state",NA,0.0267841492313892
2013-07-15,"state","SJ11-05",0.182336632395163
2013-10-29,"state","YW18",0.545820403611287
2013-12-01,"state","CE-3",0.882166508119553
2013-12-20,"state","TKSat-1",0.879629079485312
2014-03-31,"state","SJ-11-06",0.441926500527188
2014-09-28,"state","SJ-11-07",0.141417221631855
2014-10-23,"state","CE5-T1",0.0935289023909718
2014-10-27,"state","SJ-11-08",0.262311400379986
2014-11-14,"state","YG-23",0.852370376233011
2014-12-31,"state","FY-2-08",0.0990009794477373
2015-03-30,"state","Beidou I1-S",0.164786748122424
2015-07-25,"state","Beidou M1S?M2S",0.960075428010896
2015-09-12,"state","TXJSSY-1",0.662553414935246
2015-09-19,"state",NA,0.816657120361924
2015-09-25,"state","TW-1?",0.693328290013596
2015-09-29,"state","Beidou I2-S",0.432863706722856
2015-10-16,"state","Apstar-9",0.388718720059842
2015-11-03,"state","zhongxing er hao C xing",0.147786034736782
2015-11-20,"state","Laosat 1",0.799486197531223
2015-12-09,"state","zhongxing yi hao C xing",0.055152578279376
2015-12-28,"state","gaofen si yao weixing",0.723632117733359
2016-01-15,"state","Belintersat-1",0.50493331043981
2016-02-01,"state","Beidou M3-S",0.244292579358444
2016-03-29,"state","Beidou I3-S",0.297666796250269
2016-06-12,"state","Beidou G7",0.514718987746164
2016-06-25,"state","FC/Aoxiang",0.466919649159536
2016-08-05,"state","Tiantong-1",0.207142697880045
2016-09-15,"state","Tiangong 2",0.00586761790327728
2016-10-16,"state","Shenzhou 11",0.295850939117372
2016-11-03,"state","SJ-17",0.689159670611843
2016-11-09,"state","MXSW",0.557689045323059
2016-11-22,"state","tianlian yihao 04 xing",0.274929301813245
2016-12-10,"state","fengyun 4 01 xing",0.284677073126659
2017-01-05,"state","TJS 2",0.544302909402177
2017-04-12,"state","Shi Jian 13",0.619208982214332
2017-04-20,"state","Tianzhou 1",0.563147216336802
2017-06-18,"state","Zhongxing-9A",0.306692919228226
2017-09-29,"state","YG-30-01",0.222574951127172
2017-11-05,"state","Beidou-3",0.586102285189554
2017-11-21,"state",NA,0.375042121158913
2017-11-24,"state","YG-30-02",0.446041112067178
2017-12-10,"state","AlComSat 1",0.281727685360238
2017-12-25,"state","YG-30-03",0.629749603103846
2018-01-11,"state","Beidou-3",0.47473348188214
2018-01-19,"state","Jilin-1 Shipin 07-08",0.885532765183598
2018-01-25,"state","YG-30-04",0.614160758676007
2018-02-12,"state","Beidou-3",0.237312542274594
2018-03-29,"state","Beidou-3",0.870625777868554
2018-04-26,"state","OVS-2, OHS-1A/B/C/D",0.245437581557781
2018-05-03,"state","Apstar 6C",0.585822979686782
2018-06-05,"state","FY-2-09",0.287338500842452
2018-06-27,"state","XJSS",0.939045523060486
2018-07-09,"state","PRSS-1",0.855621010065079
2018-07-09,"state","Beidou-2",0.76430267537944
2018-07-29,"state","Beidou-3",0.677606611279771
2018-08-24,"state","Beidou-3",0.538510641315952
2018-09-07,"state","Haiyang 1C",0.0302324718795717
2018-09-19,"state","Beidou-3",0.771047643851489
2018-10-08,"state","YG-32-01",0.991319021210074
2018-10-15,"state","Beidou-3",0.624712464865297
1974-11-05,"state","FSW No. 1",0.258315765066072
1995-01-25,"state","Apstar 2",0.26071456563659
1996-02-14,"state","INTELSAT 708",0.788717771880329
2011-08-18,"state","shijian shi yihao 04 xin",0.895566696533933
2017-07-02,"state","SJ-18",0.0423623234964907
2017-03-02,"state","Tiankun-1",0.115907095372677
1965-11-26,"state","A-1",0.351483043050393
1966-02-17,"state","Diapason D-1A",0.181116172578186
1967-02-08,"state","Diademe D-1C",0.0360886459238827
1967-02-15,"state","Diademe D-1D",0.73906516470015
1970-12-12,"state","Peole",0.249114688951522
1970-03-10,"state","DIAL Wissenschaftliche K",0.554791375761852
1971-04-15,"state","D-2A",0.586160736624151
1975-02-06,"state","Starlette",0.469706597272307
1975-05-17,"state","D-5A",0.385570486076176
1975-09-27,"state","D-2B",0.234857702394947
1971-12-05,"state","D-2A Polaire",0.804765599081293
1967-04-26,"state","San Marco B",0.340632971841842
1970-12-12,"state","SAS A",0.0998111355584115
1971-04-24,"state","San Marco C",0.517047258559614
1971-11-15,"state","SSS A",0.52643471583724
1972-11-15,"state","SAS B",0.566275162156671
1974-02-18,"state","San Marco C2",0.246508181327954
1974-10-15,"state","UK 5",0.626660998445004
1975-05-07,"state","SAS C",0.17297002999112
1988-03-25,"state","San Marco D/L",0.940397886559367
1995-10-23,"private","Meteor SM",0.591313485521823
1968-11-29,"state","STV 1",0.0306036227848381
1969-07-02,"state","STV 2 Adapter",0.580408124951646
1971-11-05,"state","STV 4",0.583691971376538
2011-09-24,"private","Atlantic Bird 7",0.794439971446991
2012-06-01,"private","Intelsat IS-19",0.253791802329943
2012-08-19,"private","Intelsat IS-21",0.485618157545105
2012-12-03,"private","EUTELSAT 70B",0.834406504873186
2014-05-26,"private","EUTELSAT 3B",0.574121746001765
2013-02-01,"private","Intelsat IS-27",0.886214022757486
1979-12-24,"state","CAT",0.394013229757547
1981-12-20,"state","Marecs A",0.030016949865967
1981-06-19,"state","Meteosat F2",0.521494417684153
1983-10-19,"state","INTELSAT V F7",0.23879782948643
